"id";"part2b";"part2t";"part1";"scope";"type";"ref_name";"comment";"active";"created_at";"updated_at";"locale"
"mim";"";"";"";"I";"L";"Alacatlatzala Mixtec";"";0;"2015-08-25 16:41:13";"2015-08-25 16:41:13";""
"min";"min";"min";"";"I";"L";"Minangkabau";"";0;"2015-08-25 16:41:13";"2015-08-25 16:41:13";""
"mio";"";"";"";"I";"L";"Pinotepa Nacional Mixtec";"";0;"2015-08-25 16:41:13";"2015-08-25 16:41:13";""
"mip";"";"";"";"I";"L";"Apasco-Apoala Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"miq";"";"";"";"I";"L";"Mískito";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mir";"";"";"";"I";"L";"Isthmus Mixe";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mis";"mis";"mis";"";"S";"S";"Uncoded languages";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mit";"";"";"";"I";"L";"Southern Puebla Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"miu";"";"";"";"I";"L";"Cacaloxtepec Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"miw";"";"";"";"I";"L";"Akoye";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mix";"";"";"";"I";"L";"Mixtepec Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"miy";"";"";"";"I";"L";"Ayutla Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"miz";"";"";"";"I";"L";"Coatzospan Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjc";"";"";"";"I";"L";"San Juan Colorado Mixtec";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjd";"";"";"";"I";"L";"Northwest Maidu";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mje";"";"";"";"I";"E";"Muskum";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjg";"";"";"";"I";"L";"Tu";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjh";"";"";"";"I";"L";"Mwera (Nyasa)";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mji";"";"";"";"I";"L";"Kim Mun";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjj";"";"";"";"I";"L";"Mawak";"";0;"2015-08-25 16:41:14";"2015-08-25 16:41:14";""
"mjk";"";"";"";"I";"L";"Matukar";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjl";"";"";"";"I";"L";"Mandeali";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjm";"";"";"";"I";"L";"Medebur";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjn";"";"";"";"I";"L";"Ma (Papua New Guinea)";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjo";"";"";"";"I";"L";"Malankuravan";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjp";"";"";"";"I";"L";"Malapandaram";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjq";"";"";"";"I";"E";"Malaryan";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjr";"";"";"";"I";"L";"Malavedan";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjs";"";"";"";"I";"L";"Miship";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjt";"";"";"";"I";"L";"Sauria Paharia";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mju";"";"";"";"I";"L";"Manna-Dora";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjv";"";"";"";"I";"L";"Mannan";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjw";"";"";"";"I";"L";"Karbi";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjx";"";"";"";"I";"L";"Mahali";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjy";"";"";"";"I";"E";"Mahican";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mjz";"";"";"";"I";"L";"Majhi";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mka";"";"";"";"I";"L";"Mbre";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mkb";"";"";"";"I";"L";"Mal Paharia";"";0;"2015-08-25 16:41:15";"2015-08-25 16:41:15";""
"mkc";"";"";"";"I";"L";"Siliput";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkd";"mac";"mkd";"mk";"I";"L";"Macedonian";"";1;"2015-08-25 16:41:16";"2015-08-26 10:34:00";"mk_MK"
"mke";"";"";"";"I";"L";"Mawchi";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkf";"";"";"";"I";"L";"Miya";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkg";"";"";"";"I";"L";"Mak (China)";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mki";"";"";"";"I";"L";"Dhatki";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkj";"";"";"";"I";"L";"Mokilese";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkk";"";"";"";"I";"L";"Byep";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkl";"";"";"";"I";"L";"Mokole";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkm";"";"";"";"I";"L";"Moklen";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkn";"";"";"";"I";"L";"Kupang Malay";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mko";"";"";"";"I";"L";"Mingang Doso";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkp";"";"";"";"I";"L";"Moikodi";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkq";"";"";"";"I";"E";"Bay Miwok";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkr";"";"";"";"I";"L";"Malas";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mks";"";"";"";"I";"L";"Silacayoapan Mixtec";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkt";"";"";"";"I";"L";"Vamale";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mku";"";"";"";"I";"L";"Konyanka Maninka";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkv";"";"";"";"I";"L";"Mafea";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkw";"";"";"";"I";"L";"Kituba (Congo)";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkx";"";"";"";"I";"L";"Kinamiging Manobo";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mky";"";"";"";"I";"L";"East Makian";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mkz";"";"";"";"I";"L";"Makasae";"";0;"2015-08-25 16:41:16";"2015-08-25 16:41:16";""
"mla";"";"";"";"I";"L";"Malo";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlb";"";"";"";"I";"L";"Mbule";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlc";"";"";"";"I";"L";"Cao Lan";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mle";"";"";"";"I";"L";"Manambu";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlf";"";"";"";"I";"L";"Mal";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlg";"mlg";"mlg";"mg";"M";"L";"Malagasy";"";1;"2015-08-25 16:41:17";"2015-08-25 16:46:00";""
"mlh";"";"";"";"I";"L";"Mape";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mli";"";"";"";"I";"L";"Malimpung";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlj";"";"";"";"I";"L";"Miltu";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlk";"";"";"";"I";"L";"Ilwana";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mll";"";"";"";"I";"L";"Malua Bay";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlm";"";"";"";"I";"L";"Mulam";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mln";"";"";"";"I";"L";"Malango";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlo";"";"";"";"I";"L";"Mlomp";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlp";"";"";"";"I";"L";"Bargam";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlq";"";"";"";"I";"L";"Western Maninkakan";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mlr";"";"";"";"I";"L";"Vame";"";0;"2015-08-25 16:41:17";"2015-08-25 16:41:17";""
"mls";"";"";"";"I";"L";"Masalit";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mlt";"mlt";"mlt";"mt";"I";"L";"Maltese";"";1;"2015-08-25 16:41:18";"2015-08-26 10:34:45";"mt_MT"
"mlu";"";"";"";"I";"L";"To'abaita";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mlv";"";"";"";"I";"L";"Motlav";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mlw";"";"";"";"I";"L";"Moloko";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mlx";"";"";"";"I";"L";"Malfaxal";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mlz";"";"";"";"I";"L";"Malaynon";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mma";"";"";"";"I";"L";"Mama";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmb";"";"";"";"I";"L";"Momina";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmc";"";"";"";"I";"L";"Michoacán Mazahua";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmd";"";"";"";"I";"L";"Maonan";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mme";"";"";"";"I";"L";"Mae";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmf";"";"";"";"I";"L";"Mundat";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmg";"";"";"";"I";"L";"North Ambrym";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmh";"";"";"";"I";"L";"Mehináku";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmi";"";"";"";"I";"L";"Musar";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmj";"";"";"";"I";"L";"Majhwar";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmk";"";"";"";"I";"L";"Mukha-Dora";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mml";"";"";"";"I";"L";"Man Met";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmm";"";"";"";"I";"L";"Maii";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmn";"";"";"";"I";"L";"Mamanwa";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmo";"";"";"";"I";"L";"Mangga Buang";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmp";"";"";"";"I";"L";"Siawi";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmq";"";"";"";"I";"L";"Musak";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmr";"";"";"";"I";"L";"Western Xiangxi Miao";"";0;"2015-08-25 16:41:18";"2015-08-25 16:41:18";""
"mmt";"";"";"";"I";"L";"Malalamai";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmu";"";"";"";"I";"L";"Mmaala";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmv";"";"";"";"I";"E";"Miriti";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmw";"";"";"";"I";"L";"Emae";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmx";"";"";"";"I";"L";"Madak";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmy";"";"";"";"I";"L";"Migaama";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mmz";"";"";"";"I";"L";"Mabaale";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mna";"";"";"";"I";"L";"Mbula";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mnb";"";"";"";"I";"L";"Muna";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mnc";"mnc";"mnc";"";"I";"L";"Manchu";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mnd";"";"";"";"I";"L";"Mondé";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mne";"";"";"";"I";"L";"Naba";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mnf";"";"";"";"I";"L";"Mundani";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mng";"";"";"";"I";"L";"Eastern Mnong";"";0;"2015-08-25 16:41:19";"2015-08-25 16:41:19";""
"mnh";"";"";"";"I";"L";"Mono (Democratic Republic of Congo)";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mni";"mni";"mni";"";"I";"L";"Manipuri";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnj";"";"";"";"I";"L";"Munji";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnk";"";"";"";"I";"L";"Mandinka";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnl";"";"";"";"I";"L";"Tiale";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnm";"";"";"";"I";"L";"Mapena";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnn";"";"";"";"I";"L";"Southern Mnong";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnp";"";"";"";"I";"L";"Min Bei Chinese";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnq";"";"";"";"I";"L";"Minriq";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mnr";"";"";"";"I";"L";"Mono (USA)";"";0;"2015-08-25 16:41:20";"2015-08-25 16:41:20";""
"mns";"";"";"";"I";"L";"Mansi";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mnu";"";"";"";"I";"L";"Mer";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mnv";"";"";"";"I";"L";"Rennell-Bellona";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mnw";"";"";"";"I";"L";"Mon";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mnx";"";"";"";"I";"L";"Manikion";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mny";"";"";"";"I";"L";"Manyawa";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mnz";"";"";"";"I";"L";"Moni";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moa";"";"";"";"I";"L";"Mwan";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moc";"";"";"";"I";"L";"Mocoví";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mod";"";"";"";"I";"E";"Mobilian";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moe";"";"";"";"I";"L";"Montagnais";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mog";"";"";"";"I";"L";"Mongondow";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moh";"moh";"moh";"";"I";"L";"Mohawk";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moi";"";"";"";"I";"L";"Mboi";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"moj";"";"";"";"I";"L";"Monzombo";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mok";"";"";"";"I";"L";"Morori";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mom";"";"";"";"I";"E";"Mangue";"";0;"2015-08-25 16:41:21";"2015-08-25 16:41:21";""
"mon";"mon";"mon";"mn";"M";"L";"Mongolian";"";1;"2015-08-25 16:41:22";"2015-08-25 16:46:00";""
"moo";"";"";"";"I";"L";"Monom";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mop";"";"";"";"I";"L";"Mopán Maya";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"moq";"";"";"";"I";"L";"Mor (Bomberai Peninsula)";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mor";"";"";"";"I";"L";"Moro";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mos";"mos";"mos";"";"I";"L";"Mossi";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mot";"";"";"";"I";"L";"Barí";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mou";"";"";"";"I";"L";"Mogum";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mov";"";"";"";"I";"L";"Mohave";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mow";"";"";"";"I";"L";"Moi (Congo)";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mox";"";"";"";"I";"L";"Molima";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"moy";"";"";"";"I";"L";"Shekkacho";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"moz";"";"";"";"I";"L";"Mukulu";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpa";"";"";"";"I";"L";"Mpoto";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpb";"";"";"";"I";"L";"Mullukmulluk";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpc";"";"";"";"I";"L";"Mangarayi";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpd";"";"";"";"I";"L";"Machinere";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpe";"";"";"";"I";"L";"Majang";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpg";"";"";"";"I";"L";"Marba";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mph";"";"";"";"I";"L";"Maung";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpi";"";"";"";"I";"L";"Mpade";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpj";"";"";"";"I";"L";"Martu Wangka";"";0;"2015-08-25 16:41:22";"2015-08-25 16:41:22";""
"mpk";"";"";"";"I";"L";"Mbara (Chad)";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpl";"";"";"";"I";"L";"Middle Watut";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpm";"";"";"";"I";"L";"Yosondúa Mixtec";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpn";"";"";"";"I";"L";"Mindiri";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpo";"";"";"";"I";"L";"Miu";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpp";"";"";"";"I";"L";"Migabac";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpq";"";"";"";"I";"L";"Matís";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpr";"";"";"";"I";"L";"Vangunu";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mps";"";"";"";"I";"L";"Dadibi";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpt";"";"";"";"I";"L";"Mian";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpu";"";"";"";"I";"L";"Makuráp";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpv";"";"";"";"I";"L";"Mungkip";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpw";"";"";"";"I";"L";"Mapidian";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpx";"";"";"";"I";"L";"Misima-Panaeati";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpy";"";"";"";"I";"L";"Mapia";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mpz";"";"";"";"I";"L";"Mpi";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqa";"";"";"";"I";"L";"Maba (Indonesia)";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqb";"";"";"";"I";"L";"Mbuko";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqc";"";"";"";"I";"L";"Mangole";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqe";"";"";"";"I";"L";"Matepi";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqf";"";"";"";"I";"L";"Momuna";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqg";"";"";"";"I";"L";"Kota Bangun Kutai Malay";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqh";"";"";"";"I";"L";"Tlazoyaltepec Mixtec";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqi";"";"";"";"I";"L";"Mariri";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqj";"";"";"";"I";"L";"Mamasa";"";0;"2015-08-25 16:41:23";"2015-08-25 16:41:23";""
"mqk";"";"";"";"I";"L";"Rajah Kabunsuwan Manobo";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mql";"";"";"";"I";"L";"Mbelime";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqm";"";"";"";"I";"L";"South Marquesan";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqn";"";"";"";"I";"L";"Moronene";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqo";"";"";"";"I";"L";"Modole";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqp";"";"";"";"I";"L";"Manipa";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqq";"";"";"";"I";"L";"Minokok";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqr";"";"";"";"I";"L";"Mander";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqs";"";"";"";"I";"L";"West Makian";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqt";"";"";"";"I";"L";"Mok";"";0;"2015-08-25 16:41:24";"2015-08-25 16:41:24";""
"mqu";"";"";"";"I";"L";"Mandari";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mqv";"";"";"";"I";"L";"Mosimo";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mqw";"";"";"";"I";"L";"Murupi";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mqx";"";"";"";"I";"L";"Mamuju";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mqy";"";"";"";"I";"L";"Manggarai";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mqz";"";"";"";"I";"L";"Pano";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mra";"";"";"";"I";"L";"Mlabri";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrb";"";"";"";"I";"L";"Marino";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrc";"";"";"";"I";"L";"Maricopa";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrd";"";"";"";"I";"L";"Western Magar";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mre";"";"";"";"I";"E";"Martha's Vineyard Sign Language";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrf";"";"";"";"I";"L";"Elseng";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrg";"";"";"";"I";"L";"Mising";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrh";"";"";"";"I";"L";"Mara Chin";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mri";"mao";"mri";"mi";"I";"L";"Maori";"";1;"2015-08-25 16:41:25";"2015-08-26 10:36:38";"mi_NZ"
"mrj";"";"";"";"I";"L";"Western Mari";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrk";"";"";"";"I";"L";"Hmwaveke";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrl";"";"";"";"I";"L";"Mortlockese";"";0;"2015-08-25 16:41:25";"2015-08-25 16:41:25";""
"mrm";"";"";"";"I";"L";"Merlav";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrn";"";"";"";"I";"L";"Cheke Holo";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mro";"";"";"";"I";"L";"Mru";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrp";"";"";"";"I";"L";"Morouas";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrq";"";"";"";"I";"L";"North Marquesan";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrr";"";"";"";"I";"L";"Maria (India)";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrs";"";"";"";"I";"L";"Maragus";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrt";"";"";"";"I";"L";"Marghi Central";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mru";"";"";"";"I";"L";"Mono (Cameroon)";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrv";"";"";"";"I";"L";"Mangareva";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrw";"";"";"";"I";"L";"Maranao";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrx";"";"";"";"I";"L";"Maremgi";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mry";"";"";"";"I";"L";"Mandaya";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"mrz";"";"";"";"I";"L";"Marind";"";0;"2015-08-25 16:41:26";"2015-08-25 16:41:26";""
"msa";"may";"msa";"ms";"M";"L";"Malay (macrolanguage)";"";1;"2015-08-25 16:41:27";"2015-08-25 16:46:00";"ms_MY"
"msb";"";"";"";"I";"L";"Masbatenyo";"";0;"2015-08-25 16:41:27";"2015-08-25 16:41:27";""
"msc";"";"";"";"I";"L";"Sankaran Maninka";"";0;"2015-08-25 16:41:27";"2015-08-25 16:41:27";""
"msd";"";"";"";"I";"L";"Yucatec Maya Sign Language";"";0;"2015-08-25 16:41:27";"2015-08-25 16:41:27";""
